Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
5585,Hyundai,2007,180000,150000,West,Arizona,Glendale,Diesel,Individual,Manual,Second_Owner,18.1,1493,110,"24@ 1,900-2,750(kgm@ rpm)",5,No
5586,Maruti,2014,425000,80000,West,Arizona,Glendale,Diesel,Individual,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,No
5587,Ford,2018,900000,25000,West,Arizona,Glendale,Diesel,Individual,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,No
5588,Tata,2017,570000,51000,East,New York,East Meadow,Diesel,Individual,Manual,First_Owner,14.07,2956,69.01,223Nm@ 1600-2200rpm,7,No
5589,Tata,2017,290000,40000,East,New York,Dix Hills,Diesel,Individual,Manual,First_Owner,25,1396,69,140Nm@ 1800-3000rpm,5,No
5590,Ford,2011,229999,40000,East,New York,East Meadow,Diesel,Individual,Manual,Second_Owner,20,1399,68,160Nm@ 2000rpm,5,No
5591,Ford,2012,300000,70000,East,New York,East Meadow,Diesel,Individual,Manual,First_Owner,20,1399,68,160Nm@ 2000rpm,5,No
5592,Maruti,2010,220000,110000,East,New York,East Meadow,Diesel,Individual,Manual,Third_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,No
5593,Chevrolet,2011,409999,80000,East,New York,East Meadow,Diesel,Individual,Manual,Second_Owner,18.3,1991,147.9,327Nm@ 2600rpm,5,No
5594,Chevrolet,2013,355000,136000,East,New York,East Meadow,Diesel,Individual,Manual,Second_Owner,18.2,1248,73.8,172.5Nm@ 1750rpm,7,No
5595,Renault,2013,695000,120000,South,Tennessee,Clarksville,Diesel,Individual,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,No
5596,Maruti,2010,320000,120000,South,Tennessee,Chattanooga,Diesel,Individual,Manual,Second_Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,No
5597,Mahindra,2017,710000,120000,South,Tennessee,Chattanooga,Diesel,Individual,Manual,First_Owner,18.49,1493,100,240Nm@ 1600-2800rpm,7,No
5598,Tata,2004,85000,120000,South,Tennessee,Bristol,Diesel,Individual,Manual,Second_Owner,16.8,1405,62,"12.5@ 2,500(kgm@ rpm)",5,No
5599,Chevrolet,2010,409999,210000,South,Tennessee,Chattanooga,Diesel,Individual,Manual,Fourth_Above_Owner,12.2,1994,105.3,263.7Nm@ 2500rpm,9,No
5600,Volkswagen,2015,550000,90000,South,Tennessee,Bristol,Diesel,Individual,Manual,First_Owner,20.14,1498,88.8,230Nm@ 1500-2500rpm,5,No
5601,Maruti,2007,215000,100750,South,Tennessee,Bristol,Petrol,Individual,Manual,Second_Owner,16.1,1298,88.2,"11.5@ 4,500(kgm@ rpm)",5,No
5602,Hyundai,2006,110000,140000,South,Tennessee,Clarksville,Petrol,Individual,Manual,Second_Owner,14.4,1599,94,12.5kgm@ 3500rpm,5,No
5603,Honda,2007,170000,110000,South,Tennessee,Clarksville,Petrol,Individual,Manual,Third_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,No
5604,Tata,2018,850000,40000,South,Tennessee,Bristol,Petrol,Individual,Manual,Second_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,No
5605,Hyundai,2010,350000,148000,South,Tennessee,Chattanooga,Diesel,Individual,Manual,Second_Owner,23,1396,90,22.4 kgm at 1750-2750rpm,5,No
5607,Tata,2015,250000,155000,South,Tennessee,Clarksville,Diesel,Individual,Manual,Second_Owner,22.3,1248,74,190Nm@ 1750-3000rpm,5,No
5608,Ford,2015,433000,70000,South,Tennessee,Clarksville,Diesel,Individual,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,No
5609,Toyota,2010,1200000,100000,South,Tennessee,Chattanooga,Diesel,Individual,Manual,First_Owner,11.5,2982,171,343Nm@ 1400-3400rpm,7,No
5610,Hyundai,2015,300000,45000,South,Tennessee,Chattanooga,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5611,Maruti,1998,70000,40000,Central,Illinois,Champaign,Petrol,Individual,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,No
5612,Mahindra,2017,760000,90000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,No
5613,Hyundai,2014,250000,20000,Central,Illinois,Chicago,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5614,Hyundai,2013,187000,120000,Central,Illinois,Chicago,Petrol,Individual,Manual,Second_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,No
5615,Jaguar,2017,2711000,9000,Central,Illinois,Chicago,Diesel,Dealer,Automatic,First_Owner,13.6,1999,177,430Nm@ 1750-2500rpm,5,No
5616,Lexus,2019,5150000,20000,Central,Illinois,Chicago,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,No
5617,Jaguar,2017,3200000,45000,Central,Oklahoma,Bartlesville,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177,430Nm@ 1750-2500rpm,5,No
5618,Tata,2015,503000,110000,Central,Oklahoma,Bartlesville,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,No
5619,Volvo,2019,3800000,20000,Central,Oklahoma,Bartlesville,Diesel,Individual,Automatic,First_Owner,18,1969,190,400Nm,5,No
5620,Toyota,2016,2000000,68089,South,Georgia,East Point,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,No
5621,Maruti,2013,225000,58343,South,Georgia,Dunwoody,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,No
5622,Maruti,2018,740000,38817,South,Georgia,Dunwoody,Diesel,Dealer,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,No
5623,Honda,2016,550000,56494,South,Georgia,Dunwoody,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,No
5624,Toyota,2013,750000,79328,South,Georgia,East Point,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,No
5625,Maruti,2019,650000,5621,South,Georgia,East Point,Petrol,Trustmark_Dealer,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,No
5626,Toyota,2017,625000,25538,South,Georgia,East Point,Petrol,Trustmark_Dealer,Manual,First_Owner,16.78,1496,88.73,132Nm@ 3000rpm,5,No
5627,Maruti,2018,600000,69779,South,Georgia,East Point,Petrol,Dealer,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,No
5628,Hyundai,2017,450000,56290,South,Georgia,Douglasville,Diesel,Dealer,Manual,First_Owner,24,1186,73.97,190.24nm@ 1750-2250rpm,5,No
5629,BMW,2019,5400000,7500,South,Georgia,Douglasville,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,No
5630,BMW,2019,5500000,8500,South,Georgia,Douglasville,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190,400Nm@ 1750-2500rpm,5,No
5631,Honda,2019,779000,7032,South,Georgia,Dunwoody,Petrol,Trustmark_Dealer,Automatic,First_Owner,19,1199,88.76,110Nm@ 4800rpm,5,No
5632,Skoda,2016,645000,11000,South,Georgia,Dunwoody,Petrol,Dealer,Automatic,First_Owner,14.3,1598,103.5,153Nm@ 3800rpm,5,No
5633,Volvo,2018,2475000,2000,South,Georgia,East Point,Diesel,Dealer,Automatic,First_Owner,16.8,1984,150,350Nm@ 1500-2750rpm,5,No
5634,Maruti,2013,335000,90000,South,Georgia,Douglasville,Diesel,Individual,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,No
5635,Maruti,2016,488000,80000,Central,Texas,Friendswood,Petrol,Individual,Manual,Second_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,No
5636,Maruti,2008,111000,110000,Central,Texas,Fort Worth,Petrol,Individual,Manual,Third_Owner,15.6,1586,104.68,"145@ 4,100(kgm@ rpm)",5,No
5637,Maruti,2015,600000,70000,Central,Texas,Fort Worth,Diesel,Individual,Manual,First_Owner,26.21,1248,88.5,200Nm@ 1750rpm,5,No
5638,Maruti,2020,570000,5000,Central,Texas,Friendswood,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,No
5639,Hyundai,2007,110000,75000,Central,Illinois,Glendale Heights,Petrol,Individual,Manual,Second_Owner,17.8,1086,63,"9.8@ 3,000(kgm@ rpm)",5,No
5640,Maruti,2014,434999,50000,Central,Illinois,Glenview,Petrol,Individual,Manual,First_Owner,18.6,1197,85.8,114Nm@ 4000rpm,5,No
5641,Hyundai,2014,229999,70000,Central,Illinois,Glendale Heights,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5642,Nissan,2014,490000,90000,Central,Illinois,Glendale Heights,Diesel,Individual,Manual,Second_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,No
5643,Maruti,2011,300000,100000,Central,Illinois,Glen Ellyn,Petrol,Individual,Manual,Second_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,No
5644,Chevrolet,2017,350000,90000,Central,Illinois,Glendale Heights,Petrol,Individual,Manual,First_Owner,17.8,1199,76.8,106.5Nm@ 4400rpm,5,No
5645,Honda,2019,580000,35000,Central,Illinois,Glenview,Petrol,Individual,Manual,First_Owner,17.5,1199,88.7,110Nm@ 4800rpm,5,No
5646,Tata,2017,385000,155000,Central,Illinois,Glenview,Diesel,Individual,Manual,First_Owner,25,1396,69.01,140Nm@ 1800-3000rpm,5,No
5647,Hyundai,2019,434999,19500,Central,Illinois,Glenview,Petrol,Dealer,Manual,First_Owner,20.3,1086,68.07,99.07Nm@ 4500rpm,5,No
5648,Toyota,2018,3200000,50000,Central,Illinois,Glen Ellyn,Diesel,Individual,Manual,First_Owner,14.24,2755,174.5,420Nm@ 1400-2600rpm,7,No
5649,Hyundai,2015,495000,30000,Central,Illinois,Glendale Heights,Petrol,Dealer,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
5650,Hyundai,2016,575000,53000,Central,Illinois,Glendale Heights,Diesel,Dealer,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,No
5651,Tata,2013,200000,120000,Central,Illinois,Glendale Heights,Diesel,Individual,Manual,Second_Owner,19.09,1405,69.01,135Nm@ 2500rpm,5,No
5652,Mahindra,2012,140000,120000,Central,Illinois,Glendale Heights,Diesel,Individual,Manual,Second_Owner,21.03,1461,65,160Nm@ 2000rpm,5,No
5653,Ford,2012,300000,64000,South,Florida,Winter Haven,Diesel,Individual,Manual,Second_Owner,17.8,1399,67,160Nm@ 2000rpm,5,No
5654,Chevrolet,2015,350000,50000,South,Florida,Winter Haven,Petrol,Individual,Manual,First_Owner,18.2,1199,82.4,108.5Nm@ 5000rpm,5,No
5655,Tata,2015,250000,80000,South,Florida,Winter Haven,Diesel,Individual,Manual,Second_Owner,19.09,1405,69.01,135Nm@ 2500rpm,5,No
5656,Tata,2013,280000,80000,South,Florida,Winter Haven,Diesel,Individual,Manual,First_Owner,21.02,1248,88.76,200Nm@ 1750-3000rpm,5,No
5657,Hyundai,2017,600000,5000,South,Florida,Winter Haven,Petrol,Individual,Manual,First_Owner,20.14,1197,81.86,113.75nm@ 4000rpm,5,No
5658,Hyundai,2015,700000,25000,South,Florida,Winter Garden,Petrol,Individual,Manual,First_Owner,17.01,1591,121.4,154.9Nm@ 4200rpm,5,No
5659,Honda,2014,560000,72000,South,Florida,Winter Garden,Diesel,Dealer,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,No
5661,Renault,2017,880000,65000,East,New York,Cheektowaga,Diesel,Individual,Manual,First_Owner,19.98,1461,108.5,245Nm@ 1750rpm,8,No
5662,Mahindra,2005,250000,80000,East,New York,Cheektowaga,Diesel,Individual,Manual,First_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,No
5663,Mahindra,2016,550000,120000,East,New York,Central Islip,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1440-2200rpm,9,No
5664,Hyundai,2018,530000,60000,East,New York,Commack,Diesel,Individual,Manual,First_Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5,No
5665,Mahindra,2013,750000,110000,East,New York,Commack,Diesel,Individual,Manual,Second_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,No
5666,Maruti,2017,310000,35000,East,New York,Central Islip,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,No
5667,Maruti,2014,620000,130000,East,New York,Central Islip,Diesel,Individual,Manual,First_Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,No
5668,Maruti,2013,400000,188000,East,New York,Commack,Diesel,Individual,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,No
5669,Tata,2008,67000,80000,East,New York,Commack,Diesel,Individual,Manual,Second_Owner,17.2,1396,53.5,"8.5@ 2,500(kgm@ rpm)",5,No
5670,Ford,2015,480000,80000,East,New York,Centereach,Diesel,Individual,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,No
5671,Maruti,2008,110000,48676,East,New York,Centereach,Petrol,Individual,Manual,First_Owner,19.7,796,35,"6.1@ 3,000(kgm@ rpm)",8,No
5673,Datsun,2018,475000,40000,East,New York,Centereach,Petrol,Individual,Manual,First_Owner,20.62,1198,67,104Nm@ 4000rpm,7,No
5676,Maruti,2018,300000,15000,East,New York,Commack,Petrol,Individual,Manual,Second_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,No
5677,Maruti,2007,100000,70000,East,New York,Centereach,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5678,Tata,2011,70000,80000,East,New York,Centereach,Diesel,Individual,Manual,Second_Owner,17,1405,71,135Nm@ 2500rpm,5,No
5679,Ford,2017,900000,60000,East,New York,Centereach,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,No
5680,Toyota,2017,650000,120000,East,New York,Cheektowaga,Diesel,Individual,Manual,Second_Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,No
5682,Maruti,2000,50000,180000,East,Vermont,Rutland,Petrol,Individual,Manual,Fourth_Above_Owner,17.3,993,60,78Nm@ 4500rpm,5,No
5683,Hyundai,2016,550000,70000,East,Vermont,Rutland,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,No
5684,Renault,2013,475000,250000,West,California,Dublin,Diesel,Individual,Manual,First_Owner,20.46,1461,83.8,200Nm@ 1900rpm,5,No
5685,Hyundai,2019,425000,15000,West,California,Dublin,Petrol,Individual,Manual,First_Owner,20.3,1086,68,99Nm@ 4500rpm,5,No
5686,Maruti,2017,900000,65000,East,Connecticut,Killingly Center,Diesel,Individual,Manual,First_Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,No
5687,Hyundai,2015,516000,90000,East,Maine,Bangor,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,No
5688,Tata,2011,150000,70000,West,California,Dublin,Petrol,Individual,Manual,Second_Owner,16.5,1172,65,96 Nm at 3000 rpm,5,No
5689,Maruti,2016,400000,30000,East,Massachusetts,Milford,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,No
5690,Mahindra,2016,800000,79500,West,California,Dublin,Diesel,Individual,Manual,First_Owner,15.4,2179,120,280Nm@ 1800-2800rpm,7,No
5691,Hyundai,2007,165000,90000,West,California,Dublin,Petrol,Individual,Manual,Third_Owner,17.8,1086,63,"9.8@ 3,000(kgm@ rpm)",5,No
5692,Nissan,2015,1000000,110000,South,Florida,Riverview,Diesel,Individual,Manual,First_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,No
5693,Maruti,2015,440000,110000,South,Florida,Riverview,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,No
5694,Hyundai,2011,390000,153000,East,New York,Port Chester,Diesel,Individual,Manual,First_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5695,Ford,2008,136000,200185,South,Florida,Port Saint Lucie,Petrol,Individual,Manual,First_Owner,16.6,1388,68,"16.3@ 2,000(kgm@ rpm)",5,No
5696,Maruti,2013,475000,149000,South,Florida,Port Saint Lucie,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
5697,Ford,2016,515000,100000,East,New York,Port Chester,Diesel,Individual,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,No
5698,Tata,2012,175000,90000,South,Florida,Port Saint Lucie,Diesel,Individual,Manual,Second_Owner,15.42,1405,70,135Nm@ 2500rpm,7,No
5699,Maruti,2012,380000,80000,East,New York,Port Chester,Diesel,Individual,Manual,Fourth_Above_Owner,21.5,1248,88.8,200Nm@ 1750rpm,5,No
5701,Maruti,2018,535000,12000,South,Florida,Port Saint Lucie,Petrol,Individual,Manual,First_Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,No
5702,Hyundai,2011,215000,40000,South,Florida,Port Saint Lucie,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,No
5703,Maruti,1997,70000,100000,South,Florida,Riverview,Petrol,Individual,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,No
5704,Hyundai,2017,445000,27000,East,New York,Port Chester,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,No
5705,Maruti,2015,335000,120000,East,New York,Port Chester,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,No
5706,Mahindra,2015,600000,80000,East,New York,Port Chester,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,No
5707,Maruti,2014,300000,49025,South,Florida,Riverview,Petrol,Individual,Manual,First_Owner,15.37,1196,73,101Nm@ 3000rpm,5,No
5708,Tata,2015,110000,15000,East,New York,Port Chester,Petrol,Individual,Manual,First_Owner,25.4,624,37.5,51Nm@ 4000+/-500rpm,4,No
5709,Maruti,2014,240000,90000,East,New York,Port Chester,Petrol,Individual,Manual,Second_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,No
5710,Tata,2016,300000,90000,East,New York,Port Chester,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
5711,BMW,2010,2000000,90000,South,Florida,Riverview,Diesel,Individual,Automatic,Second_Owner,14.49,2993,258,560Nm@ 1500rpm,5,No
5712,Tata,2007,50000,80000,Central,Michigan,East Lansing,Diesel,Individual,Manual,Third_Owner,17.2,1396,53.5,"8.5@ 2,500(kgm@ rpm)",5,No
5713,Chevrolet,2009,295000,195000,Central,Michigan,East Lansing,Diesel,Individual,Manual,Second_Owner,14.8,2499,80,"19@ 1,800(kgm@ rpm)",10,No
5714,Mahindra,2006,310000,90000,Central,Michigan,Dearborn Heights,Diesel,Individual,Manual,Third_Owner,10.5,2179,120,290Nm@ 1800-2800rpm,8,No
5715,Maruti,1997,29999,80000,Central,Michigan,Dearborn Heights,Petrol,Individual,Manual,Third_Owner,16.1,796,37,59Nm@ 2500rpm,4,No
5716,Honda,2016,925000,22000,Central,Michigan,East Lansing,Petrol,Individual,Manual,First_Owner,17.8,1497,117.3,145Nm@ 4600rpm,5,No
5717,Maruti,2016,640000,70000,Central,Michigan,Dearborn Heights,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,No
5718,Maruti,2012,350000,35000,Central,Michigan,East Lansing,Petrol,Individual,Manual,First_Owner,17.5,1197,85.8,114Nm@ 4000rpm,5,No
5719,Maruti,2013,385000,120000,Central,Michigan,Detroit,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,No
5720,Maruti,2013,409999,100000,Central,Michigan,Detroit,Diesel,Individual,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
5721,Mahindra,2016,1300000,40000,Central,Michigan,Detroit,Diesel,Individual,Automatic,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
5722,Ford,2009,210000,60000,Central,Michigan,Dearborn Heights,Petrol,Individual,Manual,Third_Owner,15.3,1596,101,"14.9@ 3,400(kgm@ rpm)",5,No
5723,Mahindra,2007,300000,110000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,10.5,2179,120,290Nm@ 1800-2800rpm,7,No
5724,Mahindra,2008,450000,112000,Central,Michigan,Detroit,Diesel,Individual,Manual,First_Owner,10.5,2609,120,290Nm@ 1800-2800rpm,9,No
5725,Ford,2011,170000,70000,Central,Michigan,Detroit,Diesel,Individual,Manual,Second_Owner,20,1399,68,160Nm@ 2000rpm,5,No
5726,Honda,2014,650000,140000,Central,Wisconsin,Oak Creek,Diesel,Individual,Manual,First_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,No
5727,Maruti,1997,125000,94000,Central,Wisconsin,Oshkosh,Petrol,Individual,Automatic,Fourth_Above_Owner,15.9,1298,85,110Nm@ 4500rpm,5,No
5728,Maruti,2012,145000,70000,Central,Wisconsin,Oshkosh,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5729,Volkswagen,2018,681000,27000,Central,Wisconsin,Oshkosh,Diesel,Individual,Manual,First_Owner,20.14,1498,88,230Nm@ 1500-2500rpm,5,No
5730,Honda,2015,635000,173000,Central,Wisconsin,Oshkosh,Diesel,Individual,Manual,First_Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,No
5731,Maruti,2010,140000,80000,Central,Wisconsin,Oshkosh,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5732,Honda,2016,750000,86000,Central,Wisconsin,Oak Creek,Diesel,Individual,Manual,Third_Owner,26,1498,98.6,200Nm@ 1750rpm,5,No
5733,Honda,2015,611000,80000,Central,Wisconsin,Oak Creek,Diesel,Individual,Manual,Second_Owner,26,1498,98.6,200Nm@ 1750rpm,5,No
5734,Maruti,2007,110000,120000,Central,Wisconsin,Oshkosh,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5735,Maruti,2006,100000,100000,Central,Wisconsin,Oshkosh,Petrol,Individual,Automatic,Second_Owner,16,1061,64,"8.6@ 3,500(kgm@ rpm)",5,No
5736,Tata,2014,225000,120000,Central,Texas,Huntsville,Diesel,Individual,Manual,First_Owner,22.3,1248,74,190Nm@ 1750-3000rpm,5,No
5737,Hyundai,2010,250000,190000,Central,Texas,Hurst,Diesel,Individual,Manual,Third_Owner,16.2,1493,110,24 KGM at 1900-2750 RPM,5,No
5738,Mahindra,2011,385000,120000,Central,Texas,Huntsville,Diesel,Individual,Manual,Second_Owner,14,2523,75,200Nm@ 1400-2200rpm,8,No
5739,Maruti,2012,135000,70000,Central,Texas,Hurst,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5740,Maruti,2006,65000,100000,Central,Texas,Hurst,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,No
5741,Maruti,2016,260000,120000,Central,Texas,Hurst,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,No
5742,Maruti,2014,465000,120000,Central,Texas,Hurst,Diesel,Individual,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,No
5744,Mahindra,2017,430000,20000,West,Utah,Salt Lake City,Petrol,Individual,Manual,Second_Owner,18.15,1198,82,115Nm@ 3500-3600rpm,6,No
5745,Hyundai,2009,200000,81000,West,Utah,Salt Lake City,Petrol,Individual,Manual,Fourth_Above_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,No
5746,Chevrolet,2011,125000,90000,East,New York,Roosevelt,Petrol,Individual,Manual,Second_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,No
5747,Maruti,2001,45000,60000,West,Utah,Salt Lake City,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,No
5748,Chevrolet,2012,124000,40000,East,New York,Roosevelt,Petrol,Individual,Manual,Second_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,No
5749,Tata,2007,80000,80000,Central,Kansas,Prairie Village,Petrol,Individual,Manual,Third_Owner,15.3,1193,65.3,102Nm@ 2600rpm,5,No
5750,Maruti,2014,545000,35000,Central,Kansas,Prairie Village,CNG,Individual,Manual,First_Owner,22.8,1373,80.9,110Nm@ 4000rpm,7,No
5751,Maruti,2019,1050000,20000,Central,Kansas,Prairie Village,Diesel,Individual,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,No
5752,Chevrolet,2015,200000,50000,East,New York,Roosevelt,Petrol,Individual,Manual,First_Owner,18.2,1199,82.4,108.5Nm@ 5000rpm,5,No
5753,Mahindra,2015,1100000,77000,East,Pennsylvania,McKeesport,Diesel,Individual,Automatic,Second_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,No
5754,Mahindra,2014,750000,50000,East,Pennsylvania,McKeesport,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,No
5755,Tata,2016,425000,13500,East,Pennsylvania,McKeesport,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,No
5756,Maruti,2016,300000,38000,East,Pennsylvania,McKeesport,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,No
5757,Maruti,2019,1200000,14000,East,Pennsylvania,McKeesport,Diesel,Individual,Manual,First_Owner,25.47,1248,88.5,200Nm@ 1750rpm,7,No
5758,Honda,2009,240000,70000,West,Wyoming,Laramie,Petrol,Individual,Manual,First_Owner,13.5,1799,130,172Nm@ 4300rpm,5,No
5759,Mahindra,2016,450000,55000,East,Pennsylvania,McKeesport,Diesel,Individual,Manual,Second_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,No
5760,Maruti,2006,80000,150000,East,Pennsylvania,McKeesport,Petrol,Individual,Manual,Fourth_Above_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,No
5761,Mahindra,2013,500000,160000,West,Wyoming,Laramie,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,No
5762,Chevrolet,2013,295000,50000,West,Wyoming,Laramie,Diesel,Individual,Manual,First_Owner,22.1,1248,76.9,205Nm@ 1750rpm,5,No
5763,Tata,2008,100000,120000,West,California,Encinitas,Diesel,Individual,Manual,Third_Owner,19.09,1396,69,135Nm@ 2500rpm,5,No
5764,Hyundai,2013,700000,76460,West,California,Encinitas,Diesel,Individual,Manual,First_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,No
5765,Ford,2011,180000,125000,East,Massachusetts,Somerville,Diesel,Individual,Manual,Second_Owner,20,1399,68,160Nm@ 2000rpm,5,No
5766,Mahindra,2012,225000,110000,West,California,Encinitas,Diesel,Individual,Manual,Second_Owner,20.8,1461,65,160Nm@ 2000rpm,5,No
5767,Hyundai,2017,310000,25000,West,California,Encinitas,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,No
5768,Honda,2015,625000,30000,East,New Jersey,East Orange,Diesel,Individual,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,No
